trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1005,False,"{'a': 0.002, 'e': 0.13425692017423285}",20,0,31.345521989350466,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1006,False,"{'a': 0.002, 'e': 0.13398867466880493}",20,11,11.861122166553212,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1007,False,"{'a': 0.002, 'e': 0.1337209651182544}",20,0,-24.27929979972543,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
1008,False,"{'a': 0.002, 'e': 0.1334537904517426}",25,12,9.587830777180972,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1009,False,"{'a': 0.002, 'e': 0.1331871496005706}",25,10,10.426184231765081,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1010,False,"{'a': 0.002, 'e': 0.13292104149817452}",25,2,-39.23715051727329,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 1}",1
1011,False,"{'a': 0.002, 'e': 0.13265546508012172}",25,9,25.33196311322003,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1012,False,"{'a': 0.002, 'e': 0.13239041928410605}",30,14,25.362981050066573,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1013,False,"{'a': 0.002, 'e': 0.1321259030499441}",25,10,29.21945474603363,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1014,False,"{'a': 0.002, 'e': 0.13186191531957048}",25,5,33.22922680098029,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1015,False,"{'a': 0.002, 'e': 0.131598455037034}",35,25,21.5399709675989,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1016,False,"{'a': 0.002, 'e': 0.13133552114849303}",20,1,-14.313571243421713,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
1017,False,"{'a': 0.002, 'e': 0.13107311260221188}",30,20,7.639581408680711,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1018,False,"{'a': 0.002, 'e': 0.13081122834855582}",35,24,22.152526423695818,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1019,False,"{'a': 0.002, 'e': 0.13054986733998764}",20,12,4.0963525841329975,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1020,False,"{'a': 0.002, 'e': 0.13028902853106283}",20,13,16.51526781240208,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1021,False,"{'a': 0.002, 'e': 0.1300287108784259}",20,11,14.824995901767444,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1022,False,"{'a': 0.002, 'e': 0.1297689133408058}",20,8,21.506056604701154,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1023,False,"{'a': 0.002, 'e': 0.12950963487901218}",25,9,20.65261249951825,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1024,False,"{'a': 0.002, 'e': 0.12925087445593067}",25,7,-2.518708404000594,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
1025,False,"{'a': 0.002, 'e': 0.1289926310365194}",20,10,7.786726961797301,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1026,False,"{'a': 0.002, 'e': 0.12873490358780423}",25,8,35.777244187981466,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1027,False,"{'a': 0.002, 'e': 0.12847769107887502}",25,7,32.273860894976856,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1028,False,"{'a': 0.002, 'e': 0.1282209924808815}",20,11,17.086638449901137,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1029,False,"{'a': 0.002, 'e': 0.1279648067670288}",20,10,22.18177233595367,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1030,False,"{'a': 0.002, 'e': 0.12770913291257383}",20,8,21.900195775739878,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1031,False,"{'a': 0.002, 'e': 0.12745396989482075}",20,12,15.960801773845864,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1032,False,"{'a': 0.002, 'e': 0.1271993166931172}",20,6,8.02680674387399,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1033,False,"{'a': 0.002, 'e': 0.12694517228885002}",20,16,9.109709832317783,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1034,False,"{'a': 0.002, 'e': 0.1266915356654413}",25,17,15.096895607145678,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1035,False,"{'a': 0.002, 'e': 0.1264384058083441}",20,8,24.70390431337653,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1036,False,"{'a': 0.002, 'e': 0.12618578170503877}",20,8,-8.119979691380658,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1037,False,"{'a': 0.002, 'e': 0.12593366234502845}",20,11,17.688058927150024,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1038,False,"{'a': 0.002, 'e': 0.1256820467198355}",25,5,11.35799143288829,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1039,False,"{'a': 0.002, 'e': 0.12543093382299692}",20,13,-6.9730583130076935,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
1040,False,"{'a': 0.002, 'e': 0.12518032265006093}",25,17,4.326811205041622,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1041,False,"{'a': 0.002, 'e': 0.12493021219858241}",25,15,6.106601847038748,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1042,False,"{'a': 0.002, 'e': 0.12468060146811931}",20,9,12.831093103766541,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1043,False,"{'a': 0.002, 'e': 0.12443148946022826}",25,20,9.397944183020666,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1044,False,"{'a': 0.002, 'e': 0.12418287517846102}",35,19,28.561357826869717,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1045,False,"{'a': 0.002, 'e': 0.12393475762836002}",20,8,12.687870157306602,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1046,False,"{'a': 0.002, 'e': 0.12368713581745483}",25,17,17.524388369987943,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1047,False,"{'a': 0.002, 'e': 0.12344000875525778}",20,7,25.500701662947616,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1048,False,"{'a': 0.002, 'e': 0.12319337545326038}",20,13,13.737011164660807,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1049,False,"{'a': 0.002, 'e': 0.122947234924929}",20,11,17.223133935006196,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1050,False,"{'a': 0.002, 'e': 0.1227015861857013}",20,9,21.412790203891543,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1051,False,"{'a': 0.002, 'e': 0.1224564282529819}",25,10,14.67865590188401,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1052,False,"{'a': 0.002, 'e': 0.12221176014613884}",20,14,12.3873568064776,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1053,False,"{'a': 0.002, 'e': 0.12196758088649925}",20,6,13.084902980953697,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1054,False,"{'a': 0.002, 'e': 0.12172388949734589}",35,15,2.5042210920176755,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
1055,False,"{'a': 0.002, 'e': 0.12148068500391276}",25,9,-34.83484409746178,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 1}",1
1056,False,"{'a': 0.002, 'e': 0.12123796643338168}",25,5,33.54332855780695,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1057,False,"{'a': 0.002, 'e': 0.12099573281487792}",25,14,13.255369649333588,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1058,False,"{'a': 0.002, 'e': 0.12075398317946681}",25,2,-7.685561622835582,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
1059,False,"{'a': 0.002, 'e': 0.12051271656014938}",25,3,37.525530641870375,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1060,False,"{'a': 0.002, 'e': 0.12027193199185891}",20,10,5.267151475120575,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1061,False,"{'a': 0.002, 'e': 0.12003162851145673}",20,11,18.201435125078245,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1062,False,"{'a': 0.002, 'e': 0.11979180515772868}",25,8,34.121429214133656,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1063,False,"{'a': 0.002, 'e': 0.11955246097138093}",20,14,9.972283724041016,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1064,False,"{'a': 0.002, 'e': 0.11931359499503652}",30,16,14.243221230720694,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1065,False,"{'a': 0.002, 'e': 0.11907520627323114}",25,16,8.94308777869916,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1066,False,"{'a': 0.002, 'e': 0.11883729385240965}",20,11,20.903797843113768,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1067,False,"{'a': 0.002, 'e': 0.11859985678092198}",25,16,18.059672943500217,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1068,False,"{'a': 0.002, 'e': 0.11836289410901962}",20,2,25.640307124873512,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1069,False,"{'a': 0.002, 'e': 0.11812640488885146}",20,11,16.40919115253667,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1070,False,"{'a': 0.002, 'e': 0.1178903881744604}",20,0,32.45821380660902,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1071,False,"{'a': 0.002, 'e': 0.11765484302177918}",20,0,11.705455167938979,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1072,False,"{'a': 0.002, 'e': 0.11741976848862698}",20,11,16.570990734585525,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1073,False,"{'a': 0.002, 'e': 0.11718516363470523}",20,0,16.555633715999264,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1074,False,"{'a': 0.002, 'e': 0.11695102752159432}",35,24,12.186766958007734,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1075,False,"{'a': 0.002, 'e': 0.11671735921274938}",20,15,12.324588973431535,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1076,False,"{'a': 0.002, 'e': 0.11648415777349697}",20,0,22.604973167130225,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1077,False,"{'a': 0.002, 'e': 0.11625142227103091}",25,0,12.439115776778799,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1078,False,"{'a': 0.002, 'e': 0.116019151774409}",30,14,32.64777566799453,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1079,False,"{'a': 0.002, 'e': 0.1157873453545488}",25,14,-21.913059461128583,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1080,False,"{'a': 0.002, 'e': 0.11555600208422448}",25,13,19.895467604757368,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1081,False,"{'a': 0.002, 'e': 0.11532512103806251}",25,1,30.957848402180765,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1082,False,"{'a': 0.002, 'e': 0.11509470129253851}",20,14,9.317791679914128,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1083,False,"{'a': 0.002, 'e': 0.11486474192597308}",25,0,-5.996691873435374,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",1
1084,False,"{'a': 0.002, 'e': 0.11463524201852858}",25,14,-21.748377051163253,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1085,False,"{'a': 0.002, 'e': 0.11440620065220493}",20,10,-8.26772863673199,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1086,False,"{'a': 0.002, 'e': 0.1141776169108365}",20,7,23.572092868873597,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1087,False,"{'a': 0.002, 'e': 0.11394948988008788}",20,1,11.840715728920975,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1088,False,"{'a': 0.002, 'e': 0.11372181864745078}",20,0,35.3242848921192,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1089,False,"{'a': 0.002, 'e': 0.11349460230223983}",20,4,3.8023714837982805,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1090,False,"{'a': 0.002, 'e': 0.11326783993558948}",20,10,-26.82039238424027,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1091,False,"{'a': 0.002, 'e': 0.11304153064044985}",30,19,20.949104718353773,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1092,False,"{'a': 0.002, 'e': 0.11281567351158354}",25,12,11.576706680776166,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1093,False,"{'a': 0.002, 'e': 0.11259026764556165}",20,7,23.93394012975924,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1094,False,"{'a': 0.002, 'e': 0.11236531214076052}",20,2,6.194823862997794,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
1095,False,"{'a': 0.002, 'e': 0.11214080609735771}",25,0,-1.6880403832692368,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1096,False,"{'a': 0.002, 'e': 0.11191674861732888}",25,0,23.052592300064788,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",1
1097,False,"{'a': 0.002, 'e': 0.11169313880444368}",25,14,19.952248441309344,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1098,False,"{'a': 0.002, 'e': 0.11146997576426268}",30,0,51.9973430663196,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1099,False,"{'a': 0.002, 'e': 0.1112472586041333}",20,0,6.161925958783993,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1100,False,"{'a': 0.002, 'e': 0.11102498643318673}",20,3,6.370923091437464,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1101,False,"{'a': 0.002, 'e': 0.11080315836233387}",20,9,19.92531262222342,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1102,False,"{'a': 0.002, 'e': 0.11058177350426224}",30,18,21.08923420741329,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1103,False,"{'a': 0.002, 'e': 0.11036083097343202}",25,13,-1.0176875873635196,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1104,False,"{'a': 0.002, 'e': 0.1101403298860729}",20,8,21.385443750134456,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1105,False,"{'a': 0.002, 'e': 0.10992026936018012}",20,12,16.99676644642793,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1106,False,"{'a': 0.002, 'e': 0.10970064851551141}",25,10,10.457283339251976,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1107,False,"{'a': 0.002, 'e': 0.10948146647358296}",25,9,-58.406043333754546,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 1}",1
1108,False,"{'a': 0.002, 'e': 0.10926272235766643}",20,14,7.585762460342933,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1109,False,"{'a': 0.002, 'e': 0.10904441529278498}",25,8,-40.64792483848277,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1110,False,"{'a': 0.002, 'e': 0.10882654440571013}",30,0,8.427822752222337,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
1111,False,"{'a': 0.002, 'e': 0.10860910882495796}",25,14,18.979071202154934,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1112,False,"{'a': 0.002, 'e': 0.10839210768078596}",20,9,16.73557339627402,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1113,False,"{'a': 0.002, 'e': 0.10817554010518914}",20,10,16.79211435307649,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1114,False,"{'a': 0.002, 'e': 0.10795940523189702}",35,15,30.13679080892983,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1115,False,"{'a': 0.002, 'e': 0.10774370219636975}",20,7,12.63342307706341,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1116,False,"{'a': 0.002, 'e': 0.10752843013579495}",30,8,-22.43651184252769,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 1}",1
1117,False,"{'a': 0.002, 'e': 0.10731358818908403}",20,16,6.8857206631820365,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1118,False,"{'a': 0.002, 'e': 0.107099175496869}",25,11,22.908657372776254,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.002, 'e': 0.1068851912014987}",30,11,21.553860116983213,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1120,False,"{'a': 0.002, 'e': 0.10667163444703576}",20,6,20.362818922373066,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1121,False,"{'a': 0.002, 'e': 0.1064585043792528}",20,8,24.578865155707323,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1122,False,"{'a': 0.002, 'e': 0.10624580014562934}",20,12,16.905939891583273,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1123,False,"{'a': 0.002, 'e': 0.1060335208953481}",20,14,11.894082757172802,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1124,False,"{'a': 0.002, 'e': 0.10582166577929185}",25,13,25.147331599479976,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.002, 'e': 0.10561023395003975}",20,10,18.470151858922875,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.002, 'e': 0.10539922456186433}",20,16,8.058390145876503,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.002, 'e': 0.10518863677072765}",30,11,1.0995394511992247,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 0}",1
1128,False,"{'a': 0.002, 'e': 0.10497846973427834}",20,14,13.389635333627478,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1129,False,"{'a': 0.002, 'e': 0.10476872261184789}",25,17,16.759354155740645,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1130,False,"{'a': 0.002, 'e': 0.10455939456444763}",25,15,15.100067368676541,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1131,False,"{'a': 0.002, 'e': 0.104350484754765}",20,8,20.248552081663156,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1132,False,"{'a': 0.002, 'e': 0.10414199234716055}",20,10,14.757506511619985,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1133,False,"{'a': 0.002, 'e': 0.10393391650766431}",20,8,15.36912192195047,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1134,False,"{'a': 0.002, 'e': 0.10372625640397273}",20,15,-12.835378031671393,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
1135,False,"{'a': 0.002, 'e': 0.10351901120544502}",20,12,15.138451344275895,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.002, 'e': 0.1033121800831002}",20,8,21.236207618779396,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1137,False,"{'a': 0.002, 'e': 0.10310576220961341}",20,16,6.655610806633832,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1138,False,"{'a': 0.002, 'e': 0.102899756759313}",30,4,35.28276687390702,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
1139,False,"{'a': 0.002, 'e': 0.10269416290817676}",20,15,11.794317334777784,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1140,False,"{'a': 0.002, 'e': 0.10248897983382912}",30,18,22.396739657174123,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.002, 'e': 0.10228420671553744}",35,16,31.415160064433916,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1142,False,"{'a': 0.002, 'e': 0.10207984273420903}",20,6,22.08568866239272,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1143,False,"{'a': 0.002, 'e': 0.10187588707238764}",30,18,23.999772334654814,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1144,False,"{'a': 0.002, 'e': 0.1016723389142504}",25,6,30.051951467877366,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.002, 'e': 0.10146919744560434}",25,0,37.72346842327238,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1146,False,"{'a': 0.002, 'e': 0.1012664618538834}",20,8,23.685519625804247,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1147,False,"{'a': 0.002, 'e': 0.10106413132814486}",20,13,13.789845567731508,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1148,False,"{'a': 0.002, 'e': 0.10086220505906641}",30,20,8.042580442225095,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1149,False,"{'a': 0.002, 'e': 0.10066068223894266}",20,8,18.454077076092535,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1150,False,"{'a': 0.002, 'e': 0.1004595620616821}",25,0,-4.967933559306823,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
1151,False,"{'a': 0.002, 'e': 0.1002588437228037}",20,12,-0.6692766642067287,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1152,False,"{'a': 0.002, 'e': 0.10005852641943393}",20,16,5.462856023027468,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1153,False,"{'a': 0.002, 'e': 0.09985860935030318}",20,6,28.608081647178253,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1154,False,"{'a': 0.002, 'e': 0.09965909171574303}",35,0,5.487287228157892,"{0: 31, 1: 0, 2: 4, 3: 0, 4: 0}",0
1155,False,"{'a': 0.002, 'e': 0.09945997271768262}",20,16,9.352624975198323,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.002, 'e': 0.09926125155964566}",30,9,-6.183799489451404,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 1}",1
1157,False,"{'a': 0.002, 'e': 0.09906292744674731}",25,14,7.63353286461005,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1158,False,"{'a': 0.002, 'e': 0.09886499958569081}",30,6,30.1803927707034,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
1159,False,"{'a': 0.002, 'e': 0.0986674671847645}",20,16,7.085879960482068,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1160,False,"{'a': 0.002, 'e': 0.09847032945383845}",30,20,19.931765869951604,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.002, 'e': 0.09827358560436154}",30,15,25.07602222360789,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.002, 'e': 0.09807723484935806}",35,15,-15.27171786836704,"{0: 17, 1: 1, 2: 0, 3: 2, 4: 0}",1
1163,False,"{'a': 0.002, 'e': 0.09788127640342477}",25,5,26.394407087308647,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1164,False,"{'a': 0.002, 'e': 0.09768570948272756}",20,1,6.073442441705055,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1165,False,"{'a': 0.002, 'e': 0.09749053330499859}",20,8,24.64843271828161,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1166,False,"{'a': 0.002, 'e': 0.09729574708953276}",25,13,23.63787250832133,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1167,False,"{'a': 0.002, 'e': 0.09710135005718508}",35,21,24.51062496278299,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1168,False,"{'a': 0.002, 'e': 0.09690734143036704}",20,3,-24.914261491332518,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1169,False,"{'a': 0.002, 'e': 0.09671372043304398}",35,8,42.33559341385353,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
1170,False,"{'a': 0.002, 'e': 0.09652048629073155}",25,17,15.563546104910207,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1171,False,"{'a': 0.002, 'e': 0.09632763823049303}",25,15,7.8045472953450785,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1172,False,"{'a': 0.002, 'e': 0.09613517548093582}",25,15,19.717987627551427,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1173,False,"{'a': 0.002, 'e': 0.09594309727220877}",20,9,21.030802297492986,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1174,False,"{'a': 0.002, 'e': 0.09575140283599869}",25,5,30.253229541994234,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1175,False,"{'a': 0.002, 'e': 0.09556009140552765}",30,4,36.81608389465592,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
1176,False,"{'a': 0.002, 'e': 0.09536916221554961}",25,7,16.12744442416533,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1177,False,"{'a': 0.002, 'e': 0.09517861450234763}",20,0,-13.012341528576624,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1178,False,"{'a': 0.002, 'e': 0.09498844750373053}",25,14,21.764610272767236,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1179,False,"{'a': 0.002, 'e': 0.09479866045903014}",20,9,-2.175528496371623,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1180,False,"{'a': 0.002, 'e': 0.09460925260909793}",25,17,14.47525659470741,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.002, 'e': 0.09442022319630235}",25,13,21.264700571381358,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1182,False,"{'a': 0.002, 'e': 0.0942315714645254}",30,9,29.04577838240099,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
1183,False,"{'a': 0.002, 'e': 0.09404329665916}",20,15,7.459605347711219,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.002, 'e': 0.09385539802710659}",25,16,7.054860756765664,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1185,False,"{'a': 0.002, 'e': 0.09366787481677047}",25,15,18.036385623537836,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.002, 'e': 0.09348072627805847}",20,15,12.034715130665509,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1187,False,"{'a': 0.002, 'e': 0.09329395166237625}",25,9,30.183222415132423,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
